"Date","Season","Plot.Type","Sample","Sample.Type","Wet.Mass","Avg..Soil.moisture","Calc..dry.mass","Avg..Temp","Day","rain","Plot","Plot.pair","taxa","abundance","J","shannon","simpson","invsimp","diff.shannon","diff.moisture","monthly.mean.abundance","monthly.mean.taxa","monthly.mean.shannon","monthly.mean.J","monthly.mean.simpson","monthly.mean.invsimp","integer.abundance"
2020-02-14,"Dry","C","2S","Soil",1199.3,29.9,840.7093,27.16666667,62,0.5,"2","A",13,284.283758964008,0.593030723485206,1.52109377315833,0.659616514447471,2.93786285893614,-5.69754786138052,5.23968785953177,341.381613980808,13.8,1.88938656649219,0.719993746141527,0.777287674943953,4.78997822435758,284
2020-02-14,"Dry","W","3S","Soil",1298.5,34.26666667,853.54733329005,30,62,0.5,"3","B",16,377.24914300749,0.697272890617201,1.93325095284878,0.802459057697153,5.0622417223611,-5.98263174055349,5.34069980662984,284.763915581001,13.8,1.73040616075825,0.65861308601933,0.748230352759174,4.23252976697506,377
2020-02-14,"Dry","C","4S","Soil",1473.1,36.2,939.8378,26.73333333,62,0.5,"4","B",13,314.947962297324,0.711172145843189,1.82412053852503,0.78173225308642,4.58152894387981,-5.98263174055349,5.34069980662984,341.381613980808,13.8,1.88938656649219,0.719993746141527,0.777287674943953,4.78997822435758,315
2020-02-14,"Dry","W","5S","Soil",1596.7,18.53333333,1300.77826671989,29.7,62,0.5,"5","C",12,158.36672957295,0.600078786924747,1.49113976802602,0.697556991163585,3.30640805303216,27.8790733557959,39.5652174087429,284.763915581001,13.8,1.73040616075825,0.65861308601933,0.748230352759174,4.23252976697506,158
2020-02-14,"Dry","C","6S","Soil",1059.8,30.66666667,734.79466663134,26.16666667,62,0.5,"6","C",16,470.879846728113,0.74571280788457,2.06755492117052,0.822885940093394,5.64607914542365,27.8790733557959,39.5652174087429,341.381613980808,13.8,1.88938656649219,0.719993746141527,0.777287674943953,4.78997822435758,471
2020-02-14,"Dry","W","7S","Soil",1282.2,24.6,966.7788,28.4,62,0.5,"7","D",13,371.336235341528,0.57561462828097,1.47642237095473,0.691364189632034,3.24006471837395,24.5201678255054,48.6072423434117,284.763915581001,13.8,1.73040616075825,0.65861308601933,0.748230352759174,4.23252976697506,371
2020-02-14,"Dry","C","8S","Soil",1504.8,47.86666667,784.50239994984,25.83333333,62,0.5,"8","D",13,128.744029344535,0.762607191481641,1.95604882578638,0.785590277777778,4.66396761133603,24.5201678255054,48.6072423434117,341.381613980808,13.8,1.88938656649219,0.719993746141527,0.777287674943953,4.78997822435758,129
2020-02-14,"Dry","W","9S","Soil",1718.3,30.73333333,1190.20913339061,30.4,62,0.5,"9","E",16,99.142240375729,0.773089378842182,2.14345889306119,0.834480151228733,6.0415714938328,-3.14439414336885,-21.3157894764889,284.763915581001,13.8,1.73040616075825,0.65861308601933,0.748230352759174,4.23252976697506,99
2020-02-14,"Dry","C","10S","Soil",1262.7,25.33333333,942.81600004209,26.56666667,62,0.5,"10","E",14,508.052472570062,0.78744586201303,2.07811477382069,0.836613389314703,6.12045256221226,-3.14439414336885,-21.3157894764889,341.381613980808,13.8,1.88938656649219,0.719993746141527,0.777287674943953,4.78997822435758,508
2020-09-02,"Wet","W","1S","Soil",1554.1,42.16666667,898.78783328153,29.03333333,263,237,"1","A",12,353.809862822645,0.702397457011073,1.745392111721,0.759661405798821,4.16079657669519,0.429410965344706,15.1006711399261,286.14528062995,11.8,1.83437838938049,0.744401793170616,0.782206994055483,4.87011086391515,354
2020-09-02,"Wet","C","2S","Soil",1867.2,49.66666667,939.82399993776,25.93333333,263,237,"2","A",11,144.707945327004,0.731024144158356,1.7529193395788,0.75746107266436,4.1230494872938,0.429410965344706,15.1006711399261,239.516102485739,13.6,2.00369331701072,0.769644689471231,0.825041235468064,5.92615222572,145
2020-09-02,"Wet","W","3S","Soil",1680.2,43.66666667,946.51266661066,29.86666667,263,237,"3","B",13,216.584528904487,0.782057801418821,2.00593865524699,0.841546698393813,6.31100765880763,7.65219272439813,14.8244473332364,286.14528062995,11.8,1.83437838938049,0.744401793170616,0.782206994055483,4.87011086391515,217
2020-09-02,"Wet","C","4S","Soil",1673.1,51.26666667,815.35739994423,25.7,263,237,"4","B",16,225.667909572643,0.78343975770199,2.1721562367588,0.852433837429111,6.77662129703763,7.65219272439813,14.8244473332364,239.516102485739,13.6,2.00369331701072,0.769644689471231,0.825041235468064,5.92615222572,226
2020-09-02,"Wet","W","5S","Soil",1698.1,45.83333333,919.80416672327,25.76666667,263,237,"5","C",11,138.072868763389,0.810445479289177,1.94336338364833,0.820633641267283,5.57518147251987,3.94454808937158,1.50429799437709,286.14528062995,11.8,1.83437838938049,0.744401793170616,0.782206994055483,4.87011086391515,138
2020-09-02,"Wet","C","6S","Soil",1449,46.53333333,774.7320000483,26.03333333,263,237,"6","C",14,444.024514255967,0.766625341783742,2.02316822730319,0.839119118442401,6.21577896837903,3.94454808937158,1.50429799437709,239.516102485739,13.6,2.00369331701072,0.769644689471231,0.825041235468064,5.92615222572,444
2020-09-02,"Wet","W","7S","Soil",1317,45.96666667,711.6189999561,28.1,263,237,"7","D",12,331.63813784421,0.63373002680454,1.57475995777693,0.68365110672803,3.16106685140284,18.5669787962357,14.1344956297718,286.14528062995,11.8,1.83437838938049,0.744401793170616,0.782206994055483,4.87011086391515,332
2020-09-02,"Wet","C","8S","Soil",1781.9,53.53333333,827.98953339273,25.43333333,263,237,"8","D",12,177.538476117759,0.778222418174564,1.93381006193607,0.819658475635152,5.54503464203233,18.5669787962357,14.1344956297718,239.516102485739,13.6,2.00369331701072,0.769644689471231,0.825041235468064,5.92615222572,178
2020-09-02,"Wet","W","9S","Soil",1697,50.06666667,847.3686666101,26.63333333,263,237,"9","E",11,390.621004815019,0.793378201329469,1.90243783850921,0.805542118089466,5.1425017601502,10.9517640872706,-6.07344633474575,286.14528062995,11.8,1.83437838938049,0.744401793170616,0.782206994055483,4.87011086391515,391
2020-09-02,"Wet","C","10S","Soil",1860.4,47.2,982.2912,25.7,263,237,"10","E",15,205.64166715532,0.788911785537505,2.13641271947674,0.856533673169297,6.97027673385719,10.9517640872706,-6.07344633474575,239.516102485739,13.6,2.00369331701072,0.769644689471231,0.825041235468064,5.92615222572,206
2020-10-01,"Wet","W","1S","Soil",1394.3,51,683.207,29.56666667,292,143.3,"1","A",12,403.97712552711,0.803201202738552,1.99588000980275,0.83456731779038,6.04475480082527,0.588144991512763,-11.9239209866917,232.000345234771,12.6,1.96769576288733,0.78176501921952,0.821478430792872,5.73678047695964,404
2020-10-01,"Wet","C","2S","Soil",1778.4,45.56666667,968.04239994072,24.9,292,143.3,"2","A",12,56.8156932003888,0.807953138657335,2.0076881269667,0.823801652892562,5.67542213883677,0.588144991512763,-11.9239209866917,145.07297402504,13.6,2.05663485267632,0.789950625038356,0.831049465133753,5.95020197158851,57
2020-10-01,"Wet","W","3S","Soil",1850.7,51.2,903.1416,25.96666667,292,143.3,"3","B",15,163.872420448798,0.784850258932095,2.12541390153618,0.834550766983199,6.04415011037528,-9.04526594967513,0.711053658648271,232.000345234771,12.6,1.96769576288733,0.78176501921952,0.821478430792872,5.73678047695964,164
2020-10-01,"Wet","C","4S","Soil",1774.1,51.56666667,859.25576660753,25,292,143.3,"4","B",14,256.035523472357,0.738563559787936,1.94911157584509,0.820413223140496,5.56833870225495,-9.04526594967513,0.711053658648271,145.07297402504,13.6,2.05663485267632,0.789950625038356,0.831049465133753,5.95020197158851,256
2020-10-01,"Wet","W","5S","Soil",1676.4,50.73333333,825.90640005588,24.96666667,292,143.3,"5","C",10,87.1769488590094,0.897538160607713,2.06665798900861,0.853780864197531,6.83905013192612,3.26177476034251,-0.794701986807593,232.000345234771,12.6,1.96769576288733,0.78176501921952,0.821478430792872,5.73678047695964,87
2020-10-01,"Wet","C","6S","Soil",1583.5,50.33333333,786.47166671945,25.13333333,292,143.3,"6","C",13,134.779171946715,0.832897773023221,2.13634060774706,0.852082591669633,6.76052948255114,3.26177476034251,-0.794701986807593,145.07297402504,13.6,2.05663485267632,0.789950625038356,0.831049465133753,5.95020197158851,135
2020-10-01,"Wet","W","7S","Soil",1710.4,47.43333333,899.10026672368,29.36666667,292,143.3,"7","D",13,232.454607939997,0.681511172782942,1.74804164473246,0.768343215585724,4.31673090226307,13.6454742523363,12.4307692423119,232.000345234771,12.6,1.96769576288733,0.78176501921952,0.821478430792872,5.73678047695964,232
2020-10-01,"Wet","C","8S","Soil",1772.9,54.16666667,812.57916660757,24.83333333,292,143.3,"8","D",13,92.2986991078258,0.789201453985612,2.02426176230811,0.822755555555555,5.64192577733199,13.6454742523363,12.4307692423119,145.07297402504,13.6,2.05663485267632,0.789950625038356,0.831049465133753,5.95020197158851,92
2020-10-01,"Wet","W","9S","Soil",1757.2,50.3,873.3284,26.56666667,292,143.3,"9","E",13,272.520623398941,0.741724301036299,1.90248526935666,0.816149989407528,5.43921643940849,12.1567227758807,-0.26578072423483,232.000345234771,12.6,1.96769576288733,0.78176501921952,0.821478430792872,5.73678047695964,273
